Time,Time [s],CPU_Usage,Memory_Usage,Network_Usage,Temperature,,,Time Interval,LL,UL,Mean_CPU_Usage,Mean_Memory_Usage,Mean_Network_Usage,Mean_Temperature
11-07-2024 17:09,3909,10.36986519,6.741348656,74.71302215,34.26572527,,,,,,,,,
11-07-2024 17:10,3910,10.35555989,6.707555945,25.88889973,29.09922342,,,,,,,,,
11-07-2024 17:11,3911,10.3415334,6.670641408,25.85383351,29.15147635,,,,,,,,,
11-07-2024 17:12,3912,10.32778599,6.630628476,25.81946497,29.96642809,,,,,,,,,
11-07-2024 17:13,3913,10.31431791,6.58754274,25.78579478,29.26836043,,,,,,,,,
11-07-2024 17:14,3914,10.30112943,6.541411933,25.75282358,29.88336104,,,,,,,,,
11-07-2024 17:15,3915,10.28822079,6.492265915,25.72055198,29.95267165,,,,,,,,,
11-07-2024 17:16,3916,10.27559225,6.440136646,25.68898062,29.7007755,,,,,,,,,
11-07-2024 17:17,3917,10.26324403,6.385058172,25.65811009,29.63246457,,,,,,,,,
11-07-2024 17:18,3918,10.25117639,6.327066593,25.62794097,30.06907066,,,,,,,,,
11-07-2024 17:19,3919,10.23938954,6.266200048,25.59847384,28.78760013,,,,,,,,,
11-07-2024 17:20,3920,10.2278837,6.202498679,25.56970926,28.99386704,,,,,,,,,
11-07-2024 17:21,3921,50.21665911,6.136004612,25.54164779,32.55975189,,,,,,,,,
11-07-2024 17:22,3922,46.3992127,6.066761922,25.51428994,32.04930401,,,,,,,,,
11-07-2024 17:23,3923,42.94428462,5.994816606,25.48763625,32.42051605,,,,,,,,,
11-07-2024 17:24,3924,39.81740372,5.920216551,25.46168723,32.2542165,,,,,,,,,
11-07-2024 17:25,3925,36.98737918,5.843011502,25.43644336,32.07936349,,,,,,,,,
11-07-2024 17:26,3926,34.42598844,5.763253025,25.41190512,31.21147369,,,,,,,,,
11-07-2024 17:27,3927,32.10769464,5.680994474,25.38807299,31.11115045,,,,,,,,,
11-07-2024 17:28,3928,30.00939112,5.596290956,25.36494742,31.52043248,,,,,,,,,
11-07-2024 17:29,3929,28.1101701,5.509199289,25.34252885,30.16593629,,,,,,,,,
11-07-2024 17:30,3930,26.39111347,5.419777966,25.3208177,30.71950892,,,,,,,,,
11-07-2024 17:31,3931,10.11992575,5.328087114,25.29981439,29.72775343,,,,,,,,,
11-07-2024 17:32,3932,10.11180773,5.234188456,25.27951931,28.92974962,,,,,,,,,
11-07-2024 17:33,3933,10.10397315,5.138145261,25.25993286,28.83962434,,,,,,,,,
11-07-2024 17:34,3934,10.09642216,5.04002231,25.24105541,29.65916699,,,,,,,,,
11-07-2024 17:35,3935,10.08915493,4.939885845,25.22288732,28.31832599,,,,,,,,,
11-07-2024 17:36,3936,10.08217157,4.837803525,25.20542892,28.61052613,,,,,,,,,
11-07-2024 17:37,3937,10.07547223,4.733844382,25.18868057,28.61699683,,,,,,,,,
11-07-2024 17:38,3938,10.06905702,4.628078773,25.17264256,29.33408525,,,,,,,,,
11-07-2024 17:39,3939,10.06292609,4.520578328,25.15731522,28.17205362,,,,,,,,,
11-07-2024 17:40,3940,10.05707953,4.411415906,25.14269882,29.57792793,,,,,,,,,
11-07-2024 17:41,3941,10.05151746,4.300665542,25.12879366,28.93479197,,,,,,,,,
11-07-2024 17:42,3942,10.04623999,4.188402398,25.11559999,29.45792208,,,,,,,,,
11-07-2024 17:43,3943,10.04124722,4.074702709,25.10311806,29.54231933,,,,,,,,,
11-07-2024 17:44,3944,10.03653925,3.959643736,25.09134812,28.51595342,,,,,,,,,
11-07-2024 17:45,3945,10.03211615,3.843303706,25.08029038,28.90473987,,,,,,,,,
11-07-2024 17:46,3946,10.02797802,3.725761763,25.06994506,28.76833244,,,,,,,,,
11-07-2024 17:47,3947,10.02412494,3.607097913,25.06031235,28.83643087,,,,,,,,,
11-07-2024 17:48,3948,10.02055698,3.487392969,25.05139245,28.57113441,,,,,,,,,
11-07-2024 17:49,3949,10.0172742,3.366728495,25.04318551,29.39980164,,,,,,,,,
11-07-2024 17:50,3950,10.01427668,3.245186752,25.03569169,28.73648506,,,,,,,,,
11-07-2024 17:51,3951,10.01156446,3.122850638,25.02891114,28.64926742,,,,,,,,,
11-07-2024 17:52,3952,10.00913759,2.999803635,25.02284399,29.36495189,,,,,,,,,
11-07-2024 17:53,3953,10.00699614,2.87612975,25.01749034,29.20814781,,,,,,,,,
11-07-2024 17:54,3954,10.00514013,2.751913457,25.01285031,28.92076306,,,,,,,,,
11-07-2024 17:55,3955,10.00356959,2.627239641,25.00892398,28.56777953,,,,,,,,,
11-07-2024 17:56,3956,10.00228457,2.502193538,25.00571143,29.4833243,,,,,,,,,
11-07-2024 17:57,3957,10.00128509,2.376860677,25.00321272,28.20971122,,,,,,,,,
11-07-2024 17:58,3958,10.00057115,2.251326821,25.00142789,29.26152417,,,,,,,,,
11-07-2024 17:59,3959,10.00014279,2.12567791,25.00035697,29.02584431,,,,,,,,,
11-07-2024 18:00,3960,10,2,25,28.06679842,,,,,,,,,
11-07-2024 18:01,3961,10.5586198,2.000028558,28.49030664,29.14184809,,,,,,,,,
11-07-2024 18:02,3962,11.11735505,2.000114231,31.97707526,28.84908231,,,,,,,,,
11-07-2024 18:03,3963,11.67603569,2.000257017,35.45605904,29.73928445,,,,,,,,,
11-07-2024 18:04,3964,12.23449173,2.000456915,38.92302153,30.45587666,,,,,,,,,
11-07-2024 18:05,3965,12.79255336,8.400713919,42.37374175,30.84954915,,,,,,,,,
11-07-2024 18:06,3966,13.35005095,7.791987501,45.8040194,30.52071593,,,,,,,,,
11-07-2024 18:07,3967,13.90681513,7.241276047,49.2096799,31.97190026,,,,,,,,,
11-07-2024 18:08,3968,14.46267683,6.743064131,52.58657957,32.48651012,,,,,,,,,
11-07-2024 18:09,3969,15.01746734,6.292361186,55.93061058,32.53555617,,,,,,,,,
11-07-2024 18:10,3970,15.57101836,5.884651557,59.23770602,33.06164287,,,,,,,,,
11-07-2024 18:11,3971,16.12316205,5.515849312,62.50384485,33.32447824,,,,,,,,,
11-07-2024 18:12,3972,16.67373108,5.18225734,65.72505675,33.24927083,,,,,,,,,
11-07-2024 18:13,3973,17.22255868,4.880530359,68.89742703,35.07361062,,,,,,,,,
11-07-2024 18:14,3974,17.76947868,4.607641427,72.01710134,34.59791592,,,,,,,,,
11-07-2024 18:15,3975,18.31432559,2.00642323,75.08029038,34.32718901,,,,,,,,,
11-07-2024 18:16,3976,18.85693463,2.007307849,78.08327454,34.48235971,,,,,,,,,
11-07-2024 18:17,3977,19.39714177,2.008249445,81.02240841,35.04399774,,,,,,,,,
11-07-2024 18:18,3978,19.93478381,2.009247999,83.89412521,35.40133561,,,,,,,,,
11-07-2024 18:19,3979,20.46969841,2.010303493,86.69494119,35.93657078,,,,,,,,,
11-07-2024 18:20,3980,21.00172412,2.011415906,89.42145979,36.81656309,,,,,,,,,
11-07-2024 18:21,3981,21.53070047,8.412585217,92.07037585,36.79908123,,,,,,,,,
11-07-2024 18:22,3982,22.05646801,7.80477088,94.63847961,37.53883388,,,,,,,,,
11-07-2024 18:23,3983,22.57886834,7.254971265,97.1226606,38.09546886,,,,,,,,,
11-07-2024 18:24,3984,23.09774415,6.757670926,99.51991147,37.60060893,,,,,,,,,
11-07-2024 18:25,3985,23.6129393,6.30787928,101.8273316,37.83501714,,,,,,,,,
11-07-2024 18:26,3986,24.12429886,5.901080655,104.0421308,37.65219857,,,,,,,,,
11-07-2024 18:27,3987,24.63166914,5.5331891,106.1616323,39.47325452,,,,,,,,,
11-07-2024 18:28,3988,25.13489773,5.200507489,108.1832766,39.10583096,,,,,,,,,
11-07-2024 18:29,3989,25.6338336,4.899690521,110.104624,38.77862449,,,,,,,,,
11-07-2024 18:30,3990,26.12832708,4.627711238,111.9233581,38.96109696,,,,,,,,,
11-07-2024 18:31,3991,26.61822994,2.027402308,113.6372881,38.71260096,,,,,,,,,
11-07-2024 18:32,3992,27.10339542,2.029195794,115.2443521,39.51624451,,,,,,,,,
11-07-2024 18:33,3993,27.58367832,2.03104584,116.7426188,39.46465898,,,,,,,,,
11-07-2024 18:34,3994,28.05893496,2.03295241,118.1302906,39.36352521,,,,,,,,,
11-07-2024 18:35,3995,28.52902331,2.034915469,119.4057054,39.61109545,,,,,,,,,
11-07-2024 18:36,3996,28.99380296,2.036934978,120.5673389,40.5226665,,,,,,,,,
11-07-2024 18:37,3997,29.45313524,2.0390109,121.6138058,40.11987786,,,,,,,,,
11-07-2024 18:38,3998,29.90688319,2.041143195,122.5438626,39.83516164,,,,,,,,,
11-07-2024 18:39,3999,30.35491163,2.043331823,123.3564079,40.6078048,,,,,,,,,
11-07-2024 18:40,4000,30.79708721,2.045576741,124.0504846,40.34619381,,,,,,,,,
11-07-2024 18:41,4001,31.23327846,2.047877907,124.6252807,41.11367995,,,,,,,,,
11-07-2024 18:42,4002,71.66335579,2.050235277,125.0801305,45.6328431,,,,,,,,,
11-07-2024 18:43,4003,68.28068828,2.052648807,125.4145151,43.60606123,,,,,,,,,
11-07-2024 18:44,4004,65.25389023,2.05511845,125.6280633,43.94023681,,,,,,,,,
11-07-2024 18:45,4005,62.54836662,2.057644159,200,51.5298593,,,,,,,,,
11-07-2024 18:46,4006,60.13280488,2.060225886,200,51.18107671,,,,,,,,,
11-07-2024 18:47,4007,57.97886275,2.062863583,200,51.6300982,,,,,,,,,
11-07-2024 18:48,4008,56.06088585,2.065557198,200,50.80299357,,,,,,,,,
11-07-2024 18:49,4009,54.35565212,2.068306681,200,50.7445706,,,,,,,,,
11-07-2024 18:50,4010,52.84214064,2.071111979,197.1533542,50.42207557,,,,,,,,,
11-07-2024 18:51,4011,51.50132235,2.073973038,200,50.01710789,,,,,,,,,
11-07-2024 18:52,4012,75.60079314,2.076889806,200,53.02536679,,,,,,,,,
11-07-2024 18:53,4013,72.14914417,2.079862225,200,52.62568828,,,,,,,,,
11-07-2024 18:54,4014,69.05222514,2.082890239,200,52.16510876,,,,,,,,,
11-07-2024 18:55,4015,66.2754632,2.085973791,200,50.8772619,,,,,,,,,
11-07-2024 18:56,4016,63.78756827,2.089112821,191.6159749,50.36876427,,,,,,,,,
11-07-2024 18:57,4017,61.56022092,8.492307271,183.365783,50.43469332,,,,,,,,,
11-07-2024 18:58,4018,59.56778992,7.886516554,175.6641046,49.26428027,,,,,,,,,
11-07-2024 18:59,4019,57.78707669,7.338739003,168.4500123,48.73207467,,,,,,,,,
11-07-2024 19:00,4020,56.19708409,6.843459133,161.6686811,47.8494098,,,,,,,,,
11-07-2024 19:01,4021,54.77880716,6.395686323,111.125285,42.40227336,,,,,,,,,
11-07-2024 19:02,4022,38.79986617,5.990904863,109.2676153,40.7844027,,,,,,,,,
11-07-2024 19:03,4023,39.07538023,5.625028762,107.3096281,40.45105074,,,,,,,,,
11-07-2024 19:04,4024,39.34248404,5.294360856,105.2537618,39.72591079,,,,,,,,,
11-07-2024 19:05,4025,39.60110137,4.995555807,103.1025748,39.76701014,,,,,,,,,
11-07-2024 19:06,4026,39.85115862,4.725586618,100.8587425,38.99412027,,,,,,,,,
11-07-2024 19:07,4027,40.0925849,2.127285918,98.525054,39.82118953,,,,,,,,,
11-07-2024 19:08,4028,40.32531201,2.131085732,200,48.61840603,,,,,,,,,
11-07-2024 19:09,4029,40.54927448,2.134940167,200,48.22636536,,,,,,,,,
11-07-2024 19:10,4030,40.7644096,2.138849148,189.2620657,49.27686478,,,,,,,,,
11-07-2024 19:11,4031,40.97065742,2.142812601,177.2494915,46.98986902,,,,,,,,,
11-07-2024 19:12,4032,41.16796078,2.146830451,166.0523114,46.38408755,,,,,,,,,
11-07-2024 19:13,4033,41.3562653,2.150902621,155.5892523,45.27611164,,,,,,,,,
11-07-2024 19:14,4034,41.53551944,2.155029034,145.7871857,44.47047252,,,,,,,,,
11-07-2024 19:15,4035,41.7056745,2.159209612,136.5803566,43.34009074,,,,,,,,,
11-07-2024 19:16,4036,41.86668461,2.163444273,127.9096854,42.49267314,,,,,,,,,
11-07-2024 19:17,4037,42.01850677,2.167732939,119.7221356,40.22083434,,,,,,,,,
11-07-2024 19:18,4038,42.16110086,2.172075527,67.82460839,35.73396865,,,,,,,,,
11-07-2024 19:19,4039,42.29442964,2.176471954,64.66655877,34.59982254,,,,,,,,,
11-07-2024 19:20,4040,42.41845878,2.180922138,61.46354105,35.1963318,,,,,,,,,
11-07-2024 19:21,4041,42.53315686,2.185425992,58.21952434,35.02728627,,,,,,,,,
11-07-2024 19:22,4042,42.63849536,2.189983432,54.93852848,34.91841131,,,,,,,,,
11-07-2024 19:23,4043,42.73444871,2.194594371,51.6246192,34.18149981,,,,,,,,,
11-07-2024 19:24,4044,42.82099425,2.199258721,48.28190309,34.15400179,,,,,,,,,
11-07-2024 19:25,4045,42.8981123,2.203976392,44.91452267,33.74271523,,,,,,,,,
11-07-2024 19:26,4046,42.96578609,2.208747296,41.5266513,33.84282561,,,,,,,,,
11-07-2024 19:27,4047,43.02400182,2.213571341,38.12248809,33.7155689,,,,,,,,,
11-07-2024 19:28,4048,43.07274865,2.218448436,34.70625283,33.10684879,,,,,,,,,
11-07-2024 19:29,4049,43.11201868,2.223378488,31.28218077,32.97691322,,,,,,,,,
11-07-2024 19:30,4050,43.14180701,2.228361402,27.85451753,32.41788854,,,,,,,,,
11-07-2024 19:31,4051,43.16211167,2.233397085,27.91746356,32.92479857,,,,,,,,,
11-07-2024 19:32,4052,43.17293366,2.23848544,27.981068,33.27132216,,,,,,,,,
11-07-2024 19:33,4053,43.17427696,2.24362637,28.04532962,31.1231942,,,,,,,,,
11-07-2024 19:34,4054,43.16614849,2.248819777,28.11024721,32.91912391,,,,,,,,,
11-07-2024 19:35,4055,43.14855815,2.254065563,28.17581953,31.71304394,,,,,,,,,
11-07-2024 19:36,4056,43.12151879,2.259363627,28.24204534,32.45519209,,,,,,,,,
11-07-2024 19:37,4057,43.0850462,2.264713869,28.30892337,32.49654596,,,,,,,,,
11-07-2024 19:38,4058,43.03915914,2.270116187,28.37645234,32.67279083,,,,,,,,,
11-07-2024 19:39,4059,42.98387929,2.275570479,28.44463098,32.34494036,,,,,,,,,
11-07-2024 19:40,4060,42.91923129,2.281076639,148.513458,44.36893622,,,,,,,,,
11-07-2024 19:41,4061,42.84524269,2.286634564,137.1634222,43.40122816,,,,,,,,,
11-07-2024 19:42,4062,42.76194396,2.292244147,126.9007422,42.02242212,,,,,,,,,
11-07-2024 19:43,4063,42.66936848,2.297905282,117.6220025,40.3092,,,,,,,,,
11-07-2024 19:44,4064,42.56755255,2.303617861,109.2336288,40.40960309,,,,,,,,,
11-07-2024 19:45,4065,42.45653532,2.309381775,101.6509514,39.26727253,,,,,,,,,
11-07-2024 19:46,4066,42.33635885,2.315196915,94.79735777,38.52774951,,,,,,,,,
11-07-2024 19:47,4067,42.20706804,2.32106317,88.60352608,37.84738191,,,,,,,,,
11-07-2024 19:48,4068,42.06871066,2.326980427,83.00673104,36.75461536,,,,,,,,,
11-07-2024 19:49,4069,41.9213373,2.332948576,77.95021636,37.02061449,,,,,,,,,
11-07-2024 19:50,4070,41.76500137,2.3389675,29.23709376,32.3345054,,,,,,,,,
11-07-2024 19:51,4071,41.59975909,2.345037088,29.3129636,32.70978118,,,,,,,,,
11-07-2024 19:52,4072,41.42566945,2.351157221,29.38946527,32.02126478,,,,,,,,,
11-07-2024 19:53,4073,41.24279424,2.357327785,29.46659732,33.09543001,,,,,,,,,
11-07-2024 19:54,4074,41.05119795,2.363548662,29.54435828,32.58778928,,,,,,,,,
11-07-2024 19:55,4075,40.85094785,2.369819733,29.62274666,31.72380844,,,,,,,,,
11-07-2024 19:56,4076,40.64211387,2.376140879,29.70176098,32.0278594,,,,,,,,,
11-07-2024 19:57,4077,40.42476867,2.382511979,29.78139973,33.26963986,,,,,,,,,
11-07-2024 19:58,4078,40.19898753,2.388932912,29.8616614,32.62493439,,,,,,,,,
11-07-2024 19:59,4079,39.96484841,2.395403557,29.94254446,31.96683747,,,,,,,,,
11-07-2024 20:00,4080,39.72243186,2.401923789,30.02404736,32.66116838,,,,,,,,,
11-07-2024 20:01,4081,39.47182104,2.534142836,30.10616855,31.58060504,,,,,,,,,
11-07-2024 20:02,4082,39.21310167,2.666325109,30.18890648,31.93049473,,,,,,,,,
11-07-2024 20:03,4083,38.946362,2.798384425,30.27225957,31.03672825,,,,,,,,,
11-07-2024 20:04,4084,38.67169281,2.930234722,30.35622622,32.49766782,,,,,,,,,
11-07-2024 20:05,4085,38.38918736,3.061790111,30.44080485,31.60639897,,,,,,,,,
11-07-2024 20:06,4086,38.09894135,3.192964939,30.52599384,32.1415012,,,,,,,,,
11-07-2024 20:07,4087,37.80105295,3.323673847,30.61179156,31.40043407,,,,,,,,,
11-07-2024 20:08,4088,37.49562267,3.453831827,30.69819639,32.26497305,,,,,,,,,
11-07-2024 20:09,4089,37.18275344,3.583354281,30.78520669,32.1180531,,,,,,,,,
11-07-2024 20:10,4090,36.86255049,3.712157079,30.87282078,31.40783434,,,,,,,,,
11-07-2024 20:11,4091,36.53512137,3.840156616,30.96103701,31.89496239,,,,,,,,,
11-07-2024 20:12,4092,36.2005759,3.967269869,31.0498537,32.18836857,,,,,,,,,
11-07-2024 20:13,4093,35.85902611,4.093414457,31.13926916,32.33176124,,,,,,,,,
11-07-2024 20:14,4094,35.51058628,4.218508692,31.22928167,32.88748849,,,,,,,,,
11-07-2024 20:15,4095,35.15537281,4.342471638,31.31988954,32.6907108,,,,,,,,,
11-07-2024 20:16,4096,34.79350427,4.465223169,31.41109103,31.71945645,,,,,,,,,
11-07-2024 20:17,4097,34.42510129,4.586684017,31.50288441,31.69784308,,,,,,,,,
11-07-2024 20:18,4098,34.05028657,4.706775833,151.5952679,43.3199132,,,,,,,,,
11-07-2024 20:19,4099,33.66918486,4.825421235,140.26873,42.3714641,,,,,,,,,
11-07-2024 20:20,4100,33.28192285,4.942543867,130.0294887,42.25547325,,,,,,,,,
11-07-2024 20:21,4101,32.88862919,5.058068445,120.7741282,40.07752437,,,,,,,,,
11-07-2024 20:22,4102,32.48943444,5.171920813,112.4090736,39.92957878,,,,,,,,,
11-07-2024 20:23,4103,32.08447101,5.284027991,104.8496548,39.07104036,,,,,,,,,
11-07-2024 20:24,4104,31.67387316,5.394318228,98.01925904,38.12982807,,,,,,,,,
11-07-2024 20:25,4105,31.2577769,5.502721046,91.84856379,37.20974722,,,,,,,,,
11-07-2024 20:26,4106,30.83632,5.609167295,86.27484342,36.32485747,,,,,,,,,
11-07-2024 20:27,4107,30.40964193,5.713589194,81.24134119,36.08979395,,,,,,,,,
11-07-2024 20:28,4108,29.9778838,5.81592038,32.55116837,31.79294521,,,,,,,,,
11-07-2024 20:29,4109,29.54118836,5.916095956,32.6499249,32.10954959,,,,,,,,,
11-07-2024 20:30,4110,29.0996999,6.014052529,32.74924974,32.59226597,,,,,,,,,
11-07-2024 20:31,4111,28.65356424,6.10972826,32.84914098,31.92848502,,,,,,,,,
11-07-2024 20:32,4112,28.20292871,6.203062901,32.94959674,32.03194702,,,,,,,,,
11-07-2024 20:33,4113,27.74794203,6.293997842,33.05061509,32.51336352,,,,,,,,,
11-07-2024 20:34,4114,27.28875434,6.382476144,33.15219412,31.85150707,,,,,,,,,
11-07-2024 20:35,4115,26.82551713,6.468442584,33.25433188,32.14636857,,,,,,,,,
11-07-2024 20:36,4116,26.35838316,6.551843689,33.35702645,31.43692939,,,,,,,,,
11-07-2024 20:37,4117,25.88750645,6.632627773,33.46027585,31.95866655,,,,,,,,,
11-07-2024 20:38,4118,25.41304224,6.710744976,33.56407812,31.67378528,,,,,,,,,
11-07-2024 20:39,4119,24.9351469,6.786147293,33.6684313,31.41805055,,,,,,,,,
11-07-2024 20:40,4120,24.45397794,6.858788609,33.77333338,32.2822111,,,,,,,,,
11-07-2024 20:41,4121,23.9696939,6.928624731,33.87878238,30.87616439,,,,,,,,,
11-07-2024 20:42,4122,23.48245434,6.995613419,33.98477629,31.01632881,,,,,,,,,
11-07-2024 20:43,4123,22.99241979,7.059714412,34.09131309,32.00314707,,,,,,,,,
11-07-2024 20:44,4124,22.49975168,7.120889456,34.19839074,31.86747772,,,,,,,,,
11-07-2024 20:45,4125,22.00461233,7.179102334,34.30600722,31.35532074,,,,,,,,,
11-07-2024 20:46,4126,21.50716485,7.234318885,34.41416047,31.48541127,,,,,,,,,
11-07-2024 20:47,4127,21.00757311,7.286507032,34.52284844,31.54038486,,,,,,,,,
11-07-2024 20:48,4128,20.50600172,7.335636802,34.63206904,31.42987856,,,,,,,,,
11-07-2024 20:49,4129,20.00261594,7.381680345,34.74182022,31.3331897,,,,,,,,,
11-07-2024 20:50,4130,19.49758163,7.424611956,34.85209987,30.75719381,,,,,,,,,
11-07-2024 20:51,4131,18.99106524,7.46440809,34.9629059,31.76095391,,,,,,,,,
11-07-2024 20:52,4132,18.48323371,7.501047379,35.07423619,31.00382603,,,,,,,,,
11-07-2024 20:53,4133,17.97425444,7.534510647,35.18608863,30.57419681,,,,,,,,,
11-07-2024 20:54,4134,17.46429526,7.564780922,35.29846109,31.09980221,,,,,,,,,
11-07-2024 20:55,4135,16.95352434,7.591843448,35.41135142,31.16727847,,,,,,,,,
11-07-2024 20:56,4136,16.44211015,7.615685697,35.52475749,31.1559328,,,,,,,,,
11-07-2024 20:57,4137,15.93022145,7.636297372,35.63867712,31.40691225,,,,,,,,,
11-07-2024 20:58,4138,15.41802716,7.653670419,35.75310816,30.69257638,,,,,,,,,
11-07-2024 20:59,4139,14.90569637,7.667799033,35.86804841,30.81157593,,,,,,,,,
11-07-2024 21:00,4140,14.39339828,7.678679656,35.98349571,30.38358095,,,,,,,,,
11-07-2024 21:01,4141,14.43977913,7.686310987,159.5893975,43.28840796,,,,,,,,,
11-07-2024 21:02,4142,14.48636104,7.690693974,151.7720401,41.9655847,,,,,,,,,
11-07-2024 21:03,4143,14.5331431,7.691831822,145.0333945,41.43087861,,,,,,,,,
11-07-2024 21:04,4144,14.58012444,7.689729986,139.2658077,41.64529191,,,,,,,,,
11-07-2024 21:05,4145,14.62730416,7.684396167,134.3714837,40.73655831,,,,,,,,,
11-07-2024 21:06,4146,14.67468136,7.675840308,130.2615517,40.9734903,,,,,,,,,
11-07-2024 21:07,4147,14.72225515,7.664074585,126.8552238,40.51251411,,,,,,,,,
11-07-2024 21:08,4148,14.7700246,7.649113403,124.0790335,39.75768908,,,,,,,,,
11-07-2024 21:09,4149,14.81798882,7.630973381,121.8661472,39.60836646,,,,,,,,,
11-07-2024 21:10,4150,14.86614689,7.609673343,120.1557407,39.14390822,,,,,,,,,
11-07-2024 21:11,4151,14.91449789,7.585234305,74.74690406,35.24661733,,,,,,,,,
11-07-2024 21:12,4152,14.9630409,7.557679459,78.08126657,35.24176092,,,,,,,,,
11-07-2024 21:13,4153,15.01177501,7.527034159,81.3665522,35.8453166,,,,,,,,,
11-07-2024 21:14,4154,15.06069928,7.493325903,84.59890447,35.3918607,,,,,,,,,
11-07-2024 21:15,4155,15.10981277,7.456584311,87.77453193,35.3535562,,,,,,,,,
11-07-2024 21:16,4156,15.15911457,7.41684111,90.88971284,36.59769415,,,,,,,,,
11-07-2024 21:17,4157,15.20860371,7.374130107,93.94079963,37.0037499,,,,,,,,,
11-07-2024 21:18,4158,15.25827928,7.328487171,96.92422342,36.98869378,,,,,,,,,
11-07-2024 21:19,4159,15.30814031,7.279950202,99.8364983,37.53176708,,,,,,,,,
11-07-2024 21:20,4160,15.35818585,7.228559109,102.6742256,37.1000971,,,,,,,,,
11-07-2024 21:21,4161,15.40841497,7.174355783,105.4340981,38.27133588,,,,,,,,,
11-07-2024 21:22,4162,15.4588267,7.117384065,108.1129038,38.65477081,,,,,,,,,
11-07-2024 21:23,4163,15.50942007,7.05768972,110.7075302,38.83780489,,,,,,,,,
11-07-2024 21:24,4164,15.56019413,6.9953204,113.2149679,38.63903252,,,,,,,,,
11-07-2024 21:25,4165,15.61114792,6.930325617,115.6323141,39.41062578,,,,,,,,,
11-07-2024 21:26,4166,15.66228045,6.862756705,117.9567765,38.4767473,,,,,,,,,
11-07-2024 21:27,4167,15.71359076,6.792666787,120.1856763,39.55592946,,,,,,,,,
11-07-2024 21:28,4168,15.76507787,6.720110736,122.3164519,39.8383891,,,,,,,,,
11-07-2024 21:29,4169,15.8167408,6.645145141,124.3466616,39.93147561,,,,,,,,,
11-07-2024 21:30,4170,15.86857856,6.567828263,126.2739868,39.40085439,,,,,,,,,
11-07-2024 21:31,4171,15.92059018,6.488219999,128.0962347,40.16518352,,,,,,,,,
11-07-2024 21:32,4172,15.97277465,6.406381841,129.8113413,40.09099877,,,,,,,,,
11-07-2024 21:33,4173,16.02513099,6.32237683,131.4173732,39.39778842,,,,,,,,,
11-07-2024 21:34,4174,16.0776582,6.236269517,132.912531,39.93378891,,,,,,,,,
11-07-2024 21:35,4175,16.13035527,6.148125914,134.2951503,41.23799223,,,,,,,,,
11-07-2024 21:36,4176,16.18322122,6.058013454,135.5637047,40.58153672,,,,,,,,,
11-07-2024 21:37,4177,16.23625502,5.96600094,136.7168071,41.41997157,,,,,,,,,
11-07-2024 21:38,4178,16.28945566,5.872158501,137.7532118,41.563308,,,,,,,,,
11-07-2024 21:39,4179,16.34282215,5.776557541,138.6718154,41.35223989,,,,,,,,,
11-07-2024 21:40,4180,56.39635345,5.679270691,139.4716589,44.84751274,,,,,,,,,
11-07-2024 21:41,4181,52.64354528,5.580371761,140.1519283,45.30970182,,,,,,,,,
11-07-2024 21:42,4182,49.25313657,5.479935688,140.7119557,44.65128095,,,,,,,,,
11-07-2024 21:43,4183,46.19065491,5.378038482,141.1512202,44.29432533,,,,,,,,,
11-07-2024 21:44,4184,43.42490829,5.274757176,141.4693488,43.56109795,,,,,,,,,
11-07-2024 21:45,4185,40.92767289,5.170169776,141.6661163,43.52600472,,,,,,,,,
11-07-2024 21:46,4186,38.67341066,5.064355202,200,48.92524904,,,,,,,,,
11-07-2024 21:47,4187,36.63901371,4.957393236,200,49.63920578,,,,,,,,,
11-07-2024 21:48,4188,34.80357304,4.849364468,200,49.73247839,,,,,,,,,
11-07-2024 21:49,4189,33.14816932,4.74035024,200,49.25069467,,,,,,,,,
11-07-2024 21:50,4190,16.94050587,4.630432591,200,47.25655529,,,,,,,,,
11-07-2024 21:51,4191,16.99578226,4.519694199,200,46.99812877,,,,,,,,,
11-07-2024 21:52,4192,17.05121104,4.408218323,200,47.38415103,,,,,,,,,
11-07-2024 21:53,4193,17.10679115,4.296088751,198.4833839,46.78008837,,,,,,,,,
11-07-2024 21:54,4194,17.16252153,4.183389738,191.9314311,46.31205331,,,,,,,,,
11-07-2024 21:55,4195,17.21840113,4.070205948,185.8036241,45.29848915,,,,,,,,,
11-07-2024 21:56,4196,17.27442888,3.956622399,135.9044576,41.03887131,,,,,,,,,
11-07-2024 21:57,4197,17.33060371,3.842724401,134.681055,40.93589244,,,,,,,,,
11-07-2024 21:58,4198,17.38692456,3.728597501,133.346716,40.90065163,,,,,,,,,
11-07-2024 21:59,4199,17.44339034,3.614327421,131.9032351,40.5749881,,,,,,,,,
11-07-2024 22:00,4200,17.5,3.5,130.3525404,40.37923911,,,,,,,,,
11-07-2024 22:01,4201,17.55675244,3.511350489,128.6966907,39.45456835,,,,,,,,,
11-07-2024 22:02,4202,17.6136466,3.52272932,126.9378738,39.2645866,,,,,,,,,
11-07-2024 22:03,4203,17.67068138,3.534136276,125.0784029,39.79385015,,,,,,,,,
11-07-2024 22:04,4204,17.7278557,3.545571139,123.1207146,39.98986309,,,,,,,,,
11-07-2024 22:05,4205,17.78516847,3.557033693,121.0673655,39.107341,,,,,,,,,
11-07-2024 22:06,4206,17.8426186,3.568523719,118.921029,39.03602153,,,,,,,,,
