Attrition,Total Hours Worked,Age,Department,EducationField,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
1,2102.4,28.0,0.0,3.0,1.0,24130.0,1.0,16.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0
0,2212.5999999999995,22.0,2.0,2.0,1.0,97050.0,1.0,18.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0
0,2333.6,50.0,1.0,4.0,1.0,42940.0,2.0,20.0,32.0,2.0,30.0,12.0,13.0,2.0,3.0,3.0
0,1567.0,32.0,1.0,1.0,1.0,47210.0,3.0,14.0,6.0,3.0,3.0,0.0,2.0,2.0,4.0,3.0
0,2179.4,44.0,1.0,5.0,0.0,25190.0,0.0,21.0,23.0,2.0,22.0,1.0,10.0,2.0,4.0,2.0
0,1646.3999999999996,30.0,1.0,3.0,1.0,21210.0,1.0,13.0,6.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0
0,2203.0,45.0,2.0,5.0,2.0,29730.0,1.0,12.0,10.0,2.0,10.0,1.0,4.0,3.0,1.0,3.0
0,1967.6,45.0,2.0,1.0,1.0,58550.0,1.0,14.0,10.0,3.0,10.0,4.0,5.0,1.0,1.0,3.0
0,1795.6,31.0,1.0,3.0,2.0,36170.0,7.0,21.0,10.0,5.0,5.0,0.0,3.0,4.0,1.0,3.0
0,2704.6,36.0,1.0,3.0,1.0,67250.0,9.0,17.0,7.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0
0,1523.6,34.0,2.0,2.0,0.0,103250.0,1.0,11.0,9.0,3.0,9.0,7.0,2.0,3.0,4.0,3.0
0,1812.0,49.0,1.0,1.0,1.0,69490.0,1.0,14.0,10.0,2.0,9.0,1.0,4.0,3.0,1.0,2.0
0,1630.4,39.0,1.0,1.0,1.0,106090.0,2.0,17.0,10.0,2.0,7.0,7.0,7.0,2.0,1.0,3.0
0,1523.2,27.0,1.0,1.0,0.0,44470.0,1.0,13.0,7.0,4.0,7.0,0.0,7.0,4.0,1.0,3.0
0,1891.6,35.0,1.0,3.0,1.0,21570.0,1.0,25.0,16.0,1.0,16.0,1.0,10.0,2.0,1.0,3.0
0,1856.2000000000005,28.0,1.0,1.0,0.0,46010.0,0.0,15.0,6.0,2.0,5.0,0.0,0.0,2.0,1.0,2.0
0,1977.8,21.0,1.0,1.0,2.0,170990.0,1.0,14.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0
1,2094.8,18.0,1.0,3.0,2.0,24790.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0
0,1490.8,47.0,1.0,3.0,1.0,148520.0,3.0,19.0,27.0,3.0,5.0,1.0,0.0,4.0,3.0,3.0
0,1709.5999999999997,39.0,2.0,1.0,0.0,72640.0,0.0,17.0,10.0,5.0,10.0,0.0,7.0,3.0,3.0,3.0
0,1874.0,40.0,1.0,1.0,1.0,56660.0,1.0,14.0,18.0,2.0,18.0,14.0,12.0,1.0,3.0,3.0
0,1533.0000000000002,35.0,1.0,3.0,1.0,78230.0,1.0,13.0,15.0,3.0,14.0,2.0,9.0,3.0,3.0,3.0
0,1996.0,37.0,1.0,5.0,1.0,78800.0,3.0,12.0,9.0,2.0,4.0,0.0,2.0,3.0,3.0,2.0
0,1634.0,39.0,1.0,5.0,2.0,131940.0,0.0,11.0,10.0,2.0,9.0,3.0,8.0,1.0,3.0,1.0
0,1820.2,45.0,1.0,1.0,0.0,50670.0,1.0,11.0,10.0,3.0,10.0,3.0,9.0,4.0,4.0,3.0
0,2398.2000000000003,38.0,1.0,1.0,1.0,50790.0,3.0,11.0,10.0,3.0,5.0,0.0,2.0,4.0,3.0,4.0
1,1497.2,35.0,1.0,1.0,1.0,23210.0,9.0,12.0,15.0,0.0,13.0,6.0,0.0,4.0,1.0,3.0
0,1993.8,37.0,1.0,1.0,1.0,174440.0,1.0,14.0,8.0,4.0,8.0,7.0,7.0,2.0,2.0,1.0
0,2295.2000000000003,40.0,1.0,5.0,2.0,24040.0,6.0,17.0,18.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0
0,2144.7999999999997,44.0,2.0,2.0,1.0,34520.0,4.0,11.0,14.0,2.0,10.0,0.0,2.0,1.0,4.0,3.0
0,1751.8000000000002,48.0,2.0,2.0,1.0,22700.0,2.0,14.0,23.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0
1,2668.8,35.0,1.0,1.0,0.0,173990.0,6.0,12.0,7.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0
0,2154.0,24.0,1.0,1.0,2.0,54880.0,1.0,22.0,6.0,6.0,6.0,1.0,3.0,1.0,4.0,3.0
0,1803.2,27.0,2.0,1.0,1.0,194190.0,7.0,14.0,5.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0
0,1597.0,27.0,1.0,1.0,2.0,28110.0,2.0,20.0,6.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0
1,2603.4,40.0,2.0,2.0,2.0,36330.0,3.0,16.0,10.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0
0,1809.2,29.0,1.0,3.0,2.0,41630.0,9.0,15.0,8.0,4.0,5.0,1.0,4.0,3.0,3.0,3.0
0,1966.4,36.0,1.0,1.0,1.0,21320.0,4.0,20.0,9.0,1.0,3.0,0.0,2.0,2.0,1.0,3.0
0,1518.4,25.0,2.0,2.0,0.0,139730.0,1.0,14.0,7.0,3.0,7.0,0.0,7.0,4.0,3.0,3.0
0,1695.9999999999998,39.0,2.0,2.0,1.0,26840.0,4.0,12.0,7.0,2.0,5.0,1.0,0.0,4.0,2.0,3.0
0,1927.6,49.0,2.0,1.0,1.0,108450.0,3.0,24.0,27.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0
0,1945.0,50.0,1.0,3.0,0.0,43770.0,5.0,12.0,19.0,2.0,14.0,1.0,11.0,4.0,1.0,3.0
0,1641.9999999999998,20.0,1.0,3.0,2.0,37430.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
0,1903.0,34.0,1.0,3.0,0.0,41480.0,1.0,11.0,11.0,3.0,11.0,7.0,9.0,4.0,2.0,3.0
0,1488.8000000000002,36.0,1.0,1.0,2.0,10510.0,2.0,14.0,15.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0
0,2106.8,49.0,0.0,1.0,1.0,107390.0,2.0,11.0,30.0,3.0,15.0,2.0,12.0,3.0,3.0,3.0
0,1987.8,36.0,1.0,1.0,1.0,103880.0,0.0,14.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0
0,1574.4,36.0,1.0,3.0,0.0,114160.0,6.0,16.0,13.0,2.0,5.0,0.0,4.0,4.0,1.0,3.0
0,1897.4,54.0,2.0,2.0,1.0,26000.0,3.0,14.0,36.0,5.0,10.0,4.0,7.0,2.0,3.0,3.0
0,1897.8,43.0,1.0,1.0,1.0,24220.0,1.0,11.0,14.0,2.0,14.0,6.0,11.0,3.0,3.0,3.0
1,2107.0,35.0,1.0,3.0,2.0,54720.0,3.0,11.0,13.0,3.0,11.0,6.0,7.0,4.0,4.0,4.0
0,1788.6,38.0,1.0,1.0,1.0,24510.0,7.0,12.0,19.0,3.0,13.0,2.0,9.0,4.0,4.0,4.0
0,2665.0,29.0,1.0,3.0,0.0,42400.0,1.0,14.0,10.0,2.0,10.0,0.0,9.0,1.0,2.0,2.0
0,1579.4,33.0,1.0,3.0,0.0,109990.0,1.0,18.0,6.0,3.0,6.0,0.0,4.0,4.0,4.0,3.0
0,1639.0,32.0,1.0,5.0,0.0,50030.0,0.0,13.0,10.0,5.0,9.0,1.0,6.0,4.0,2.0,2.0
0,1855.2,31.0,1.0,5.0,1.0,127420.0,1.0,11.0,10.0,4.0,10.0,0.0,2.0,1.0,4.0,3.0
0,2409.0,49.0,1.0,3.0,0.0,42270.0,4.0,18.0,17.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0
0,1946.4,38.0,2.0,3.0,2.0,39170.0,1.0,15.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0
0,1679.4,47.0,1.0,3.0,0.0,183030.0,6.0,22.0,29.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0
0,1591.8,49.0,1.0,3.0,2.0,23800.0,4.0,13.0,23.0,3.0,8.0,0.0,0.0,3.0,3.0,3.0
0,2728.2000000000003,41.0,1.0,1.0,2.0,137260.0,3.0,12.0,21.0,6.0,2.0,0.0,2.0,4.0,3.0,3.0
0,1914.6,20.0,1.0,1.0,2.0,47770.0,1.0,18.0,2.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0
0,2354.6000000000004,33.0,1.0,3.0,0.0,63850.0,1.0,13.0,7.0,6.0,6.0,1.0,2.0,3.0,4.0,3.0
0,1489.8,36.0,1.0,5.0,1.0,199730.0,6.0,12.0,10.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0
0,2121.0,44.0,1.0,5.0,0.0,68610.0,4.0,12.0,8.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0
1,2020.0,23.0,0.0,1.0,2.0,49690.0,1.0,12.0,5.0,3.0,5.0,1.0,2.0,4.0,3.0,3.0
0,1835.0,38.0,1.0,1.0,1.0,198450.0,7.0,11.0,7.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0
0,1988.4,53.0,1.0,1.0,1.0,133200.0,3.0,11.0,11.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0
1,2451.0,48.0,2.0,2.0,1.0,63470.0,2.0,12.0,19.0,3.0,9.0,7.0,7.0,4.0,3.0,3.0
1,1866.8,32.0,2.0,1.0,2.0,27430.0,1.0,19.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0
0,1785.6,26.0,1.0,3.0,2.0,108800.0,1.0,23.0,7.0,5.0,7.0,5.0,7.0,4.0,4.0,3.0
0,1900.8,55.0,1.0,1.0,0.0,23420.0,5.0,11.0,8.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0
0,1991.4,34.0,2.0,1.0,1.0,176500.0,1.0,19.0,15.0,6.0,15.0,4.0,13.0,2.0,4.0,4.0
0,1533.9999999999998,60.0,2.0,3.0,0.0,40250.0,3.0,13.0,19.0,5.0,1.0,0.0,0.0,3.0,4.0,4.0
0,1935.6,33.0,2.0,1.0,1.0,97250.0,1.0,11.0,14.0,0.0,14.0,2.0,13.0,2.0,2.0,3.0
0,1609.4,37.0,1.0,1.0,0.0,119040.0,1.0,12.0,6.0,4.0,6.0,1.0,3.0,3.0,4.0,2.0
0,1777.6,34.0,1.0,1.0,1.0,21770.0,1.0,13.0,10.0,5.0,10.0,8.0,7.0,2.0,4.0,3.0
1,2296.2,23.0,1.0,3.0,0.0,75250.0,1.0,14.0,3.0,2.0,3.0,0.0,2.0,3.0,4.0,3.0
0,2120.2,44.0,0.0,1.0,1.0,48340.0,1.0,14.0,9.0,1.0,8.0,6.0,7.0,3.0,4.0,3.0
0,2034.0000000000005,35.0,1.0,1.0,2.0,20420.0,0.0,16.0,6.0,2.0,5.0,1.0,4.0,1.0,4.0,4.0
0,2024.8,43.0,1.0,1.0,1.0,22200.0,1.0,11.0,10.0,2.0,10.0,8.0,8.0,4.0,4.0,3.0
0,1671.2,24.0,1.0,1.0,1.0,10520.0,1.0,13.0,5.0,3.0,5.0,0.0,4.0,3.0,3.0,3.0
0,1751.4,41.0,2.0,2.0,2.0,28210.0,1.0,17.0,10.0,3.0,10.0,8.0,7.0,4.0,3.0,3.0
0,1973.8,29.0,1.0,1.0,1.0,192370.0,9.0,11.0,9.0,2.0,5.0,1.0,2.0,4.0,3.0,3.0
0,1562.2,36.0,0.0,1.0,2.0,41070.0,3.0,11.0,17.0,2.0,13.0,6.0,7.0,3.0,4.0,2.0
0,1574.6,45.0,2.0,1.0,1.0,83960.0,3.0,15.0,25.0,3.0,23.0,14.0,4.0,3.0,3.0,2.0
1,1605.6,24.0,2.0,3.0,1.0,20070.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0
1,1697.3999999999996,47.0,1.0,3.0,1.0,196270.0,7.0,11.0,25.0,1.0,23.0,14.0,10.0,3.0,3.0,1.0
0,1905.8,26.0,1.0,3.0,1.0,106860.0,1.0,14.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,4.0
0,1644.7999999999995,45.0,1.0,1.0,2.0,29420.0,1.0,22.0,21.0,4.0,21.0,8.0,6.0,4.0,2.0,3.0
0,1711.6,32.0,2.0,2.0,1.0,88580.0,6.0,16.0,10.0,2.0,5.0,1.0,3.0,1.0,3.0,2.0
0,1801.2,31.0,1.0,1.0,1.0,167560.0,1.0,11.0,6.0,5.0,5.0,0.0,3.0,2.0,3.0,4.0
0,1913.8,41.0,2.0,3.0,1.0,107980.0,6.0,14.0,10.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0
0,2459.6,40.0,1.0,5.0,1.0,23230.0,2.0,16.0,18.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0
0,1497.0,24.0,1.0,1.0,0.0,14160.0,1.0,15.0,6.0,3.0,6.0,1.0,2.0,2.0,1.0,4.0
0,1878.6,46.0,1.0,3.0,2.0,46150.0,6.0,12.0,19.0,3.0,10.0,0.0,9.0,3.0,2.0,3.0
0,1840.4,35.0,2.0,1.0,1.0,24610.0,2.0,20.0,17.0,4.0,7.0,0.0,7.0,4.0,3.0,3.0
0,1826.2,30.0,2.0,2.0,1.0,87220.0,1.0,17.0,10.0,3.0,10.0,0.0,8.0,2.0,4.0,2.0
0,1914.7999999999995,47.0,1.0,1.0,1.0,39550.0,7.0,12.0,4.0,5.0,1.0,0.0,0.0,3.0,2.0,1.0
0,2435.2,46.0,1.0,5.0,0.0,99570.0,4.0,20.0,13.0,1.0,10.0,0.0,3.0,3.0,4.0,2.0
1,2583.2,36.0,1.0,3.0,0.0,33760.0,5.0,20.0,16.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0
1,1752.2,32.0,1.0,3.0,2.0,88230.0,6.0,13.0,10.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0
0,1492.0000000000002,23.0,2.0,1.0,2.0,103220.0,1.0,14.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0
0,1614.2000000000005,31.0,2.0,2.0,2.0,46210.0,2.0,18.0,9.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0
0,2545.0,39.0,1.0,1.0,1.0,109760.0,1.0,11.0,9.0,3.0,9.0,5.0,8.0,4.0,4.0,3.0
0,1908.0,32.0,1.0,5.0,1.0,36600.0,3.0,11.0,10.0,0.0,4.0,0.0,2.0,4.0,3.0,1.0
0,1967.2,40.0,2.0,1.0,2.0,104820.0,1.0,11.0,21.0,6.0,21.0,12.0,8.0,2.0,2.0,2.0
0,1937.4,45.0,1.0,3.0,1.0,71190.0,4.0,15.0,9.0,2.0,5.0,0.0,3.0,3.0,3.0,4.0
0,1544.4,30.0,2.0,1.0,2.0,95820.0,0.0,12.0,10.0,2.0,9.0,0.0,7.0,4.0,1.0,3.0
0,1493.0000000000002,24.0,2.0,2.0,1.0,45080.0,0.0,11.0,3.0,5.0,2.0,2.0,1.0,1.0,4.0,3.0
1,1676.2,30.0,1.0,1.0,0.0,22070.0,6.0,14.0,6.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0
0,1892.8,31.0,1.0,1.0,1.0,77560.0,1.0,15.0,6.0,3.0,5.0,0.0,2.0,1.0,3.0,3.0
0,1574.0000000000002,27.0,2.0,1.0,2.0,66940.0,1.0,13.0,6.0,2.0,6.0,1.0,4.0,3.0,4.0,2.0
1,1684.4,29.0,2.0,2.0,2.0,36910.0,1.0,13.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0
0,2185.8,29.0,1.0,1.0,2.0,23770.0,8.0,21.0,10.0,2.0,3.0,0.0,2.0,4.0,3.0,4.0
0,1988.2,30.0,2.0,1.0,0.0,23130.0,2.0,11.0,12.0,5.0,7.0,1.0,7.0,3.0,1.0,3.0
0,2471.4000000000005,34.0,1.0,3.0,1.0,176650.0,0.0,11.0,6.0,5.0,5.0,1.0,2.0,4.0,4.0,3.0
0,1828.2000000000005,33.0,1.0,3.0,2.0,25960.0,8.0,14.0,13.0,4.0,11.0,1.0,7.0,4.0,2.0,2.0
0,1904.2,49.0,2.0,2.0,2.0,47280.0,3.0,11.0,8.0,4.0,5.0,0.0,4.0,4.0,4.0,4.0
1,2068.2000000000003,33.0,1.0,1.0,2.0,43020.0,2.0,13.0,11.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0
0,1951.6,38.0,1.0,3.0,1.0,29790.0,4.0,12.0,9.0,3.0,6.0,0.0,5.0,3.0,2.0,2.0
1,1550.2,31.0,0.0,0.0,1.0,168850.0,2.0,14.0,10.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0
0,1583.0000000000005,29.0,1.0,4.0,0.0,55930.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0
0,1683.3999999999996,30.0,1.0,3.0,1.0,104450.0,3.0,18.0,10.0,3.0,7.0,1.0,7.0,3.0,3.0,3.0
0,1487.1999999999998,32.0,1.0,1.0,2.0,87400.0,2.0,11.0,12.0,2.0,7.0,0.0,7.0,2.0,2.0,3.0
0,2234.2,38.0,1.0,5.0,1.0,25140.0,3.0,11.0,15.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0
1,2082.4000000000005,43.0,1.0,4.0,1.0,76550.0,9.0,12.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0
0,1661.2000000000005,42.0,0.0,4.0,0.0,174650.0,8.0,13.0,7.0,3.0,5.0,0.0,4.0,2.0,2.0,2.0
0,1891.4,55.0,1.0,1.0,1.0,73510.0,8.0,20.0,34.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0
0,1677.1999999999998,33.0,1.0,4.0,0.0,108200.0,5.0,12.0,11.0,2.0,9.0,1.0,7.0,4.0,2.0,2.0
0,1577.2,41.0,1.0,3.0,0.0,121690.0,1.0,19.0,5.0,2.0,5.0,0.0,4.0,3.0,1.0,3.0
0,2042.4,34.0,1.0,3.0,0.0,196260.0,1.0,21.0,15.0,5.0,15.0,0.0,7.0,4.0,3.0,3.0
0,2031.0,53.0,1.0,3.0,1.0,20700.0,4.0,13.0,27.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0
0,1523.4,43.0,2.0,2.0,2.0,67820.0,0.0,16.0,10.0,2.0,9.0,1.0,8.0,2.0,4.0,3.0
0,1931.0,34.0,2.0,1.0,2.0,77790.0,5.0,12.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0
1,1871.4,21.0,2.0,2.0,2.0,27910.0,1.0,14.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0
0,1583.8,38.0,1.0,1.0,1.0,32010.0,1.0,11.0,5.0,3.0,5.0,0.0,4.0,4.0,3.0,3.0
1,2212.8,22.0,1.0,4.0,1.0,49680.0,1.0,14.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0
0,1822.2000000000005,31.0,1.0,1.0,1.0,131200.0,1.0,12.0,13.0,6.0,12.0,5.0,7.0,1.0,4.0,3.0
0,1655.8,51.0,1.0,1.0,1.0,40330.0,2.0,14.0,15.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0
0,1995.2000000000005,37.0,1.0,1.0,1.0,32910.0,1.0,16.0,5.0,2.0,5.0,0.0,3.0,2.0,2.0,3.0
0,2494.0,46.0,2.0,2.0,0.0,42720.0,7.0,13.0,24.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0
0,2360.8,36.0,1.0,5.0,1.0,50560.0,7.0,12.0,15.0,2.0,12.0,5.0,7.0,4.0,1.0,3.0
1,2325.8000000000006,44.0,2.0,1.0,0.0,28440.0,1.0,12.0,6.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0
0,1534.2000000000005,37.0,1.0,5.0,0.0,27030.0,2.0,14.0,19.0,2.0,10.0,4.0,7.0,3.0,2.0,2.0
1,2132.2,35.0,1.0,1.0,2.0,19040.0,1.0,22.0,10.0,4.0,10.0,7.0,7.0,3.0,4.0,3.0
0,1993.2,33.0,1.0,3.0,1.0,82240.0,6.0,19.0,14.0,3.0,10.0,7.0,6.0,4.0,1.0,3.0
0,1841.2000000000005,28.0,2.0,3.0,1.0,47660.0,1.0,12.0,5.0,3.0,5.0,0.0,3.0,3.0,4.0,4.0
0,1720.0000000000002,39.0,2.0,2.0,2.0,26100.0,7.0,12.0,9.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0
0,1655.6,46.0,1.0,1.0,2.0,57310.0,8.0,17.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
0,1642.6,40.0,1.0,3.0,1.0,25390.0,4.0,12.0,7.0,3.0,4.0,0.0,2.0,3.0,1.0,2.0
0,1628.6,42.0,1.0,4.0,1.0,57140.0,5.0,11.0,10.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0
0,1677.0,35.0,2.0,1.0,0.0,43230.0,2.0,18.0,15.0,3.0,7.0,1.0,7.0,2.0,4.0,3.0
0,1925.4,38.0,2.0,2.0,0.0,73360.0,5.0,11.0,13.0,3.0,11.0,3.0,8.0,1.0,2.0,3.0
1,1969.0,34.0,1.0,1.0,1.0,134990.0,4.0,23.0,11.0,2.0,7.0,0.0,7.0,4.0,1.0,2.0
1,1547.8,37.0,1.0,1.0,2.0,137580.0,1.0,11.0,10.0,5.0,10.0,0.0,8.0,4.0,1.0,1.0
0,1543.6,39.0,1.0,3.0,0.0,51550.0,2.0,18.0,7.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0
0,1854.0,43.0,0.0,3.0,2.0,22580.0,4.0,18.0,7.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0
0,1940.4,41.0,1.0,1.0,2.0,35970.0,3.0,13.0,11.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0
0,2571.9999999999995,41.0,1.0,5.0,0.0,25150.0,0.0,18.0,23.0,2.0,22.0,13.0,5.0,3.0,3.0,4.0
0,1780.8000000000002,30.0,2.0,2.0,2.0,44200.0,9.0,11.0,9.0,3.0,7.0,0.0,2.0,1.0,3.0,3.0
1,2164.0,26.0,0.0,5.0,1.0,65780.0,0.0,15.0,6.0,3.0,5.0,1.0,4.0,4.0,2.0,3.0
1,2005.4000000000003,46.0,1.0,3.0,1.0,44220.0,4.0,11.0,13.0,2.0,9.0,3.0,7.0,4.0,2.0,4.0
0,1640.4,40.0,2.0,3.0,0.0,102740.0,4.0,18.0,12.0,3.0,5.0,0.0,3.0,3.0,4.0,3.0
0,1840.6,34.0,1.0,1.0,1.0,53430.0,1.0,14.0,10.0,5.0,10.0,4.0,8.0,2.0,3.0,3.0
0,1650.8000000000002,58.0,1.0,3.0,0.0,23760.0,4.0,12.0,37.0,3.0,16.0,14.0,14.0,2.0,2.0,2.0
0,1840.4,35.0,1.0,5.0,1.0,53460.0,0.0,14.0,6.0,3.0,5.0,0.0,3.0,2.0,3.0,4.0
0,2663.2000000000003,47.0,1.0,3.0,0.0,28270.0,8.0,14.0,28.0,3.0,22.0,14.0,10.0,3.0,2.0,3.0
0,1794.8000000000002,40.0,1.0,1.0,0.0,199430.0,2.0,13.0,15.0,3.0,7.0,7.0,7.0,2.0,1.0,3.0
0,1755.4,54.0,2.0,3.0,1.0,31310.0,4.0,14.0,14.0,3.0,7.0,1.0,7.0,4.0,4.0,2.0
0,1866.4,31.0,2.0,4.0,1.0,25520.0,2.0,18.0,9.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0
0,1886.8,28.0,2.0,1.0,1.0,44770.0,1.0,15.0,3.0,6.0,3.0,1.0,2.0,3.0,1.0,3.0
0,2378.6,38.0,1.0,3.0,1.0,64740.0,2.0,13.0,20.0,3.0,4.0,0.0,3.0,2.0,4.0,2.0
0,1524.8000000000002,26.0,2.0,2.0,2.0,30330.0,1.0,12.0,5.0,2.0,5.0,1.0,2.0,3.0,4.0,3.0
0,2402.8,58.0,1.0,5.0,1.0,29360.0,2.0,13.0,23.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0
0,1900.6,18.0,1.0,1.0,2.0,186060.0,1.0,24.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0
1,1528.2000000000005,31.0,1.0,1.0,1.0,21680.0,0.0,14.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0
1,2164.8,29.0,1.0,3.0,0.0,28530.0,4.0,14.0,4.0,5.0,2.0,2.0,0.0,1.0,1.0,3.0
0,1787.6000000000004,45.0,2.0,5.0,1.0,170480.0,4.0,15.0,10.0,3.0,8.0,5.0,7.0,3.0,3.0,4.0
0,2652.9999999999995,36.0,2.0,5.0,1.0,22900.0,4.0,11.0,15.0,5.0,1.0,0.0,0.0,4.0,2.0,3.0
0,1755.2,43.0,2.0,3.0,1.0,36000.0,1.0,23.0,7.0,2.0,7.0,7.0,7.0,1.0,4.0,3.0
0,2542.6,27.0,2.0,1.0,2.0,21070.0,0.0,13.0,6.0,2.0,5.0,0.0,2.0,4.0,4.0,2.0
0,1916.4,29.0,1.0,3.0,1.0,41150.0,1.0,11.0,11.0,1.0,11.0,3.0,10.0,4.0,4.0,4.0
0,1890.0,32.0,2.0,1.0,2.0,43270.0,8.0,13.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0
0,1621.7999999999995,42.0,1.0,3.0,1.0,178560.0,3.0,18.0,10.0,2.0,6.0,3.0,3.0,3.0,3.0,2.0
0,1523.8,47.0,2.0,1.0,2.0,31960.0,4.0,14.0,7.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0
0,1792.4,46.0,0.0,1.0,0.0,190810.0,3.0,21.0,12.0,2.0,9.0,4.0,7.0,4.0,4.0,2.0
0,1916.6,28.0,1.0,1.0,0.0,89660.0,1.0,16.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0
0,1991.6,29.0,1.0,3.0,0.0,22100.0,8.0,11.0,11.0,4.0,7.0,1.0,6.0,4.0,3.0,3.0
0,1642.7999999999995,42.0,2.0,3.0,2.0,45390.0,4.0,17.0,8.0,5.0,0.0,0.0,0.0,4.0,3.0,3.0
1,2590.8,32.0,1.0,3.0,2.0,27410.0,7.0,11.0,7.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0
0,1947.6,46.0,1.0,1.0,0.0,34910.0,2.0,14.0,25.0,0.0,19.0,2.0,8.0,1.0,1.0,3.0
0,1780.2000000000005,27.0,2.0,1.0,1.0,45410.0,1.0,14.0,9.0,4.0,9.0,5.0,8.0,2.0,3.0,3.0
0,1971.8,29.0,1.0,3.0,1.0,26780.0,1.0,25.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,3.0
0,1574.2000000000005,43.0,1.0,1.0,1.0,73790.0,7.0,13.0,21.0,3.0,16.0,6.0,14.0,1.0,3.0,3.0
0,1518.8000000000002,48.0,1.0,1.0,1.0,62720.0,4.0,14.0,29.0,3.0,22.0,12.0,9.0,4.0,2.0,3.0
1,2135.0,29.0,1.0,1.0,2.0,52200.0,1.0,17.0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,2.0
1,1971.4,46.0,1.0,3.0,1.0,27430.0,5.0,25.0,14.0,1.0,8.0,0.0,7.0,3.0,2.0,3.0
0,1905.6,27.0,1.0,3.0,1.0,49980.0,0.0,20.0,8.0,3.0,7.0,7.0,3.0,4.0,1.0,2.0
0,1619.7999999999995,39.0,1.0,5.0,0.0,102520.0,8.0,13.0,7.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0
